benchmark	reclaimer	reclaimer-type	params	threads	runtime	ns/op	push_iterations	remove_next_iterations	remove_prev_iterations
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	24322.175812	1.009242	1.007564	1.008354
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	27699.457104	1.006885	1.005750	1.005825
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	26033.074628	1.008128	1.007633	1.007827
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	27365.531102	1.008273	1.006240	1.006525
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	23232.399728	1.008883	1.006930	1.007984
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	25304.578386	1.008531	1.006097	1.006562
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	26045.972268	1.008012	1.006789	1.006105
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	25317.179437	1.008386	1.006063	1.007555
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	25410.320694	1.007880	1.006369	1.007290
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	25277.825010	1.008005	1.006328	1.006592
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	25432.188053	1.007811	1.006242	1.005661
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	25656.502443	1.008839	1.006180	1.007098
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	25586.460459	1.007947	1.006527	1.006546
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	25856.264022	1.008537	1.006430	1.006843
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	26067.540820	1.008555	1.005787	1.005974
