trial	benchmark	reclaimer	reclaimer-type	params	threads	runtime	ns/op
12	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	8	8000	9312.203354
13	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	8	8000	9420.648977
14	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	8	8000	9411.500178
15	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	8	8000	9278.941771
16	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	8	8000	9248.941495
17	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	8	8000	9252.242417
18	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	8	8000	9320.039524
19	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	8	8000	9225.295146
20	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	8	8000	9109.187115
21	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	8	8000	9336.847412
22	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	8	8000	9258.904636
23	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	8	8000	9173.660527
24	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	8	8000	9232.144449
25	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	8	8000	9234.787207
26	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	8	8000	9376.210923
27	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	8	8000	9375.181562
28	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	8	8000	9329.183551
29	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	8	8000	9247.170692
30	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	8	8000	9349.609048
1	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	17844.248463
2	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	17683.384429
3	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	17693.484974
4	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	17649.739121
5	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	17534.290469
6	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	17640.084639
7	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	17659.154689
8	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	17595.554904
9	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	18319.978021
10	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	18146.907251
11	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	17998.318012
12	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	17988.103696
13	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	17997.149198
14	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	17770.935388
15	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	18126.449471
16	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	17981.567053
17	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	18305.785952
18	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	17950.879677
19	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	17746.698748
20	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	17674.555448
21	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	18056.446305
22	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	18175.994023
23	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	17985.700240
24	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	17445.100547
25	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	17569.953687
26	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	17922.045036
27	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	17610.307825
28	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	17607.194119
29	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	17869.640130
30	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	16	8000	17869.322496
1	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	29379.238157
2	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	28943.329975
3	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	28781.074799
4	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	29287.234597
5	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	29251.947752
6	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	28886.217636
7	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	28777.356792
8	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	28963.340733
9	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	28822.903404
10	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	29534.349403
11	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	29346.670237
12	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	28720.101094
13	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	29296.388955
14	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	29328.960338
15	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	29521.772652
16	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	29363.521200
17	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	28836.968494
18	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	29433.405577
19	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	28893.888183
20	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	29396.803303
21	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	28931.180785
22	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	29297.525255
23	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	28946.336207
24	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	28778.967774
25	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	29341.812425
26	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	28841.693333
27	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	28785.237661
28	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	29296.265399
29	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	29526.692176
30	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	24	8000	28741.289471
1	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	32	8000	42050.706158
2	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	32	8000	41965.426801
3	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	32	8000	41969.690318
4	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	32	8000	42059.181772
5	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	32	8000	42020.489578
6	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	32	8000	42218.176519
7	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	32	8000	41984.081136
8	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	32	8000	42045.087358
9	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	32	8000	42043.897902
10	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	32	8000	42046.471264
11	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	32	8000	42194.176871
12	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	32	8000	42011.163695
13	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	32	8000	42200.653290
14	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	32	8000	42358.231518
15	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	32	8000	41970.472017
16	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	32	8000	41996.661272
17	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	32	8000	42045.626656
18	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	32	8000	41981.823221
19	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	32	8000	42041.004743
20	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	32	8000	42004.019033
21	list	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE	elements: 10; modify-fraction: 0.799805	32	8000	42130.027116
