benchmark	reclaimer	reclaimer-type	params	threads	runtime	ns/op	push_iterations	remove_next_iterations	remove_prev_iterations
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	244	8000	131091.067283	1.020552	1.015740	1.012982
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	244	8000	130455.705088	1.019534	1.022976	1.020262
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	244	8000	129380.933931	1.019274	1.011674	1.011647
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	244	8000	129308.580860	1.019956	1.014871	1.010840
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	244	8000	129539.675899	1.018943	1.011626	1.010929
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	244	8000	129548.411222	1.018885	1.016215	1.016753
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	244	8000	129811.457678	1.019414	1.011474	1.010548
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	244	8000	129290.631418	1.019439	1.010360	1.011719
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	244	8000	129557.087895	1.019697	1.014832	1.013490
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1020.813027	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1018.391721	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1023.435525	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1023.571745	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1023.656254	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1023.559524	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1023.518654	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1023.589882	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1023.555713	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1023.620337	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1023.542201	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1023.636109	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1023.619292	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1023.495717	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1023.321655	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1023.111863	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1023.195688	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1023.517938	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1023.627446	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1023.563493	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1023.545745	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1023.593895	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1023.580760	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1023.572055	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1023.570428	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1023.639111	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1023.558568	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1023.582147	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1023.385921	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	1023.413176	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1190.092163	1.002244	1.018499	1.025319
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1191.222514	1.002612	1.018557	1.025216
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1188.656400	1.003081	1.020663	1.027456
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1165.141942	1.002665	1.018904	1.024431
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1166.580841	1.002398	1.017420	1.025358
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1168.588367	1.002204	1.019561	1.028247
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1165.156026	1.002789	1.017739	1.026106
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1161.848270	1.002954	1.019578	1.025066
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1162.722290	1.002978	1.019358	1.025917
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1172.521886	1.002197	1.022543	1.029193
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1166.923136	1.002953	1.021232	1.026314
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1168.242174	1.003067	1.022306	1.028154
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1166.266685	1.002761	1.022787	1.027712
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1172.161499	1.002329	1.021738	1.027913
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1173.321623	1.002374	1.020872	1.028896
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1169.597633	1.003097	1.018190	1.026606
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1168.614510	1.002810	1.017022	1.025679
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1238.285800	1.002176	1.019736	1.024449
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1169.527898	1.002564	1.020848	1.028541
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1172.879173	1.002901	1.019370	1.027026
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1171.025611	1.002421	1.020553	1.027853
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1169.788865	1.003113	1.021687	1.028921
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1169.034487	1.003167	1.019675	1.026637
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1167.935451	1.002284	1.021150	1.029489
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1172.369779	1.002358	1.020680	1.027651
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1171.583550	1.001895	1.019560	1.025920
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1166.220865	1.002681	1.019348	1.025868
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1172.045597	1.003267	1.018657	1.024093
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1172.367120	1.002885	1.017765	1.024026
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	1172.111996	1.002952	1.023770	1.033044
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1391.463634	1.006002	1.070111	1.093032
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1321.558286	1.006286	1.077309	1.101199
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1316.474011	1.005886	1.080358	1.099035
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1308.392701	1.006287	1.076372	1.100506
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1307.887718	1.005098	1.083562	1.093170
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1315.748105	1.006013	1.084573	1.090808
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1339.716315	1.005689	1.092702	1.090116
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1336.523733	1.005489	1.092572	1.090717
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1283.059582	1.005905	1.094080	1.095694
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1281.920168	1.005470	1.097655	1.100430
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1287.447830	1.005246	1.093284	1.096785
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1287.157300	1.005566	1.092143	1.095346
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1288.903271	1.006014	1.094262	1.097879
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1289.644230	1.006048	1.095648	1.098167
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1287.415312	1.006210	1.095547	1.097938
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1289.970909	1.005971	1.097183	1.098004
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1289.798378	1.006209	1.095413	1.097245
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1290.863863	1.005860	1.095225	1.098586
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1289.158127	1.005641	1.093364	1.095770
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1288.297703	1.005660	1.095299	1.101856
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1285.052125	1.005198	1.092978	1.096125
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1285.000865	1.005202	1.096620	1.096584
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1287.975473	1.005772	1.095788	1.094570
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1288.538019	1.005421	1.092663	1.093153
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1288.412434	1.005931	1.099934	1.097035
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1284.860291	1.005961	1.095628	1.095472
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1290.049279	1.005900	1.095767	1.096359
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1284.978235	1.006545	1.092498	1.099295
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1288.431404	1.005931	1.090981	1.092593
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	1295.591612	1.005913	1.095483	1.095127
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1757.356986	1.013291	1.119577	1.142910
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1787.908401	1.015421	1.124257	1.143921
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1714.420825	1.016144	1.137932	1.154260
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1718.291503	1.016781	1.139405	1.152008
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1669.656975	1.015178	1.144337	1.154433
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1637.000270	1.014802	1.149256	1.158133
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1638.631116	1.012007	1.152756	1.162724
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1618.760203	1.013190	1.157775	1.165613
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1605.124296	1.012486	1.156210	1.164486
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1611.557854	1.014540	1.157698	1.159373
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1611.463340	1.014622	1.162856	1.167271
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1607.151743	1.015009	1.156193	1.159583
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1606.580157	1.013456	1.163105	1.161565
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1604.356657	1.014116	1.160410	1.163772
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1604.379286	1.016079	1.161586	1.160662
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1609.142496	1.015741	1.160280	1.158078
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1608.259091	1.014503	1.158480	1.160234
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1596.979321	1.012431	1.162271	1.165035
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1615.270206	1.014829	1.156536	1.159458
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1604.657428	1.014047	1.156495	1.160950
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1615.923997	1.016034	1.159895	1.161759
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1592.373576	1.013925	1.166756	1.174642
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1600.945408	1.016563	1.162939	1.162304
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1595.217652	1.011672	1.161678	1.170254
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1590.532969	1.011529	1.169458	1.174727
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1590.440646	1.013165	1.159896	1.168601
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1575.171332	1.011747	1.167856	1.172853
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1569.951382	1.012066	1.164781	1.172379
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1578.257347	1.013152	1.166153	1.167663
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	1569.051726	1.012377	1.167848	1.173213
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2519.929040	1.029038	1.178005	1.182168
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2477.673694	1.026868	1.177251	1.186404
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2472.525155	1.026573	1.180067	1.183822
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2535.841644	1.030933	1.178902	1.183757
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2505.123489	1.027978	1.181447	1.185911
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2468.490629	1.024785	1.178920	1.180940
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2512.420280	1.027263	1.173429	1.183707
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2520.200957	1.029458	1.178936	1.187456
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2512.124421	1.029753	1.179768	1.186169
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2488.041568	1.026262	1.178296	1.187315
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2468.602861	1.028189	1.180806	1.185875
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2488.094130	1.025439	1.175087	1.181767
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2478.253910	1.025632	1.176639	1.182463
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2457.233819	1.028541	1.177698	1.180198
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2457.044586	1.027923	1.181688	1.183809
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2454.597455	1.029526	1.177283	1.179550
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2465.128068	1.029157	1.179792	1.188041
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2486.134964	1.027068	1.176408	1.179485
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2464.674855	1.026219	1.182045	1.186772
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2452.495177	1.029070	1.176165	1.182992
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2462.322899	1.029472	1.175528	1.178659
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2467.538816	1.028278	1.174942	1.181580
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2454.233194	1.027532	1.179730	1.184463
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2467.843727	1.024867	1.180374	1.183654
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2463.569286	1.025964	1.178296	1.183499
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2455.811466	1.025741	1.179297	1.183386
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2433.141646	1.026317	1.181986	1.186552
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2455.941631	1.024319	1.183487	1.186595
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2473.401130	1.024111	1.181294	1.187616
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	2458.796902	1.025963	1.183463	1.184256
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3762.024844	1.033966	1.141033	1.149595
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3754.884940	1.032352	1.140254	1.148821
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3767.926671	1.031951	1.136069	1.144771
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3778.669451	1.033190	1.138060	1.144026
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3707.227281	1.030445	1.140265	1.147801
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3723.963840	1.029118	1.145590	1.155328
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3668.158334	1.026421	1.146934	1.154348
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3717.640727	1.030699	1.143530	1.149955
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3717.082142	1.032061	1.140490	1.146517
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3677.366606	1.030065	1.142893	1.147844
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3719.869228	1.033009	1.139460	1.146000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3680.862772	1.027992	1.142856	1.147556
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3638.868332	1.029275	1.147394	1.153967
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3639.089102	1.027680	1.144499	1.152944
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3676.142776	1.029904	1.142972	1.150948
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3723.617656	1.028996	1.134850	1.145742
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3701.767468	1.030029	1.135592	1.145905
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3678.123463	1.033292	1.138643	1.147088
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3677.343834	1.032386	1.137354	1.147753
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3659.791220	1.034048	1.137278	1.144603
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3741.730646	1.027335	1.134360	1.144738
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3602.304157	1.032241	1.143921	1.155050
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3571.100953	1.032725	1.147752	1.158011
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3595.939690	1.031930	1.145128	1.154238
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3610.282084	1.030390	1.144160	1.153408
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3583.033064	1.035014	1.143783	1.154605
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3575.660493	1.038085	1.148555	1.157695
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3610.858323	1.033135	1.142120	1.154061
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3619.964038	1.035148	1.142629	1.154260
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3624.779277	1.029939	1.145834	1.153229
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5384.950549	1.036026	1.108333	1.119994
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5375.849569	1.036646	1.108070	1.118284
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5341.590946	1.036755	1.108938	1.117763
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5316.989271	1.036734	1.107434	1.118950
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5294.985031	1.035311	1.110801	1.119236
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5297.127543	1.034992	1.109768	1.117565
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5247.592085	1.033859	1.110098	1.116564
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5305.365515	1.035710	1.109190	1.119491
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5273.796374	1.035666	1.110755	1.121043
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5300.985014	1.036298	1.109794	1.118679
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5280.795766	1.036228	1.110819	1.119271
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5241.315006	1.033155	1.111555	1.118486
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5233.997186	1.034271	1.109790	1.119643
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5235.081311	1.035547	1.111704	1.121059
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5212.634858	1.033867	1.113516	1.123328
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5218.033345	1.035439	1.111761	1.118665
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5252.073878	1.036340	1.108176	1.119157
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5263.575149	1.035898	1.109711	1.120442
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5262.606832	1.035103	1.111623	1.121637
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5243.757858	1.034204	1.111612	1.119107
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5255.591224	1.036716	1.108905	1.117188
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5256.207010	1.038703	1.108659	1.117374
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5320.740402	1.040813	1.106669	1.114522
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5259.649276	1.038759	1.109203	1.118787
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5290.988131	1.038588	1.108840	1.116686
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5266.805331	1.039236	1.104249	1.113471
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5199.670714	1.033909	1.107799	1.117120
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5354.526970	1.040513	1.106742	1.110999
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5238.893152	1.037909	1.108245	1.117378
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5243.112272	1.040583	1.107537	1.115984
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	48	8000	9033.896282	1.033647	1.073280	1.080569
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	48	8000	9038.706061	1.031535	1.072539	1.080033
